day,fee_tier,volume
2022-02-07 00:00:00.000 UTC,5bp,653255172.245921
2022-05-17 00:00:00.000 UTC,30bp,86115661.59980568
2021-09-02 00:00:00.000 UTC,5bp,351471593.0553014
2023-09-07 00:00:00.000 UTC,5bp,154577230.4674515
2023-09-02 00:00:00.000 UTC,5bp,72463703.91562659
2022-08-16 00:00:00.000 UTC,30bp,48778041.42115685
2024-10-13 00:00:00.000 UTC,30bp,6160461.6833547875
2024-06-01 00:00:00.000 UTC,30bp,4993483.6944524245
2024-08-12 00:00:00.000 UTC,5bp,180411688.11497688
2024-12-31 00:00:00.000 UTC,30bp,3978132.125613927
2022-10-25 00:00:00.000 UTC,30bp,77075192.40636764
2024-09-23 00:00:00.000 UTC,5bp,154970474.36804375
2022-12-14 00:00:00.000 UTC,5bp,411163479.08655953
2021-08-15 00:00:00.000 UTC,5bp,347766640.2845301
2022-02-23 00:00:00.000 UTC,5bp,824754554.1290294
2021-09-25 00:00:00.000 UTC,30bp,104153887.50651546
2024-10-06 00:00:00.000 UTC,5bp,58870293.55599655
2024-07-30 00:00:00.000 UTC,5bp,289441427.7432067
2023-05-21 00:00:00.000 UTC,5bp,118550957.7268024
2024-03-07 00:00:00.000 UTC,5bp,360736739.38839513
2022-12-19 00:00:00.000 UTC,5bp,220463387.4589366
2022-12-26 00:00:00.000 UTC,30bp,2811921.373710893
2021-10-04 00:00:00.000 UTC,5bp,447966144.22501093
2022-01-12 00:00:00.000 UTC,30bp,61979529.70015952
2023-08-20 00:00:00.000 UTC,30bp,2312719.543425471
2023-08-25 00:00:00.000 UTC,30bp,5905538.587994904
2022-07-21 00:00:00.000 UTC,30bp,84723401.89360586
2024-07-10 00:00:00.000 UTC,30bp,24488101.68231104
2023-11-16 00:00:00.000 UTC,5bp,486466476.64715797
2024-08-28 00:00:00.000 UTC,5bp,241631958.9001745
2022-10-01 00:00:00.000 UTC,30bp,17086845.037116457
2023-12-20 00:00:00.000 UTC,5bp,330515259.7462164
2024-05-09 00:00:00.000 UTC,5bp,179801887.53980395
2022-05-28 00:00:00.000 UTC,30bp,46080863.60773531
2023-02-19 00:00:00.000 UTC,30bp,17834488.433228124
2024-11-22 00:00:00.000 UTC,30bp,43200661.426855184
2024-10-29 00:00:00.000 UTC,30bp,18511120.540783778
2022-04-08 00:00:00.000 UTC,30bp,95353108.2802981
2023-04-25 00:00:00.000 UTC,30bp,15517024.665636547
2023-05-26 00:00:00.000 UTC,5bp,123364264.4346837
2024-04-14 00:00:00.000 UTC,5bp,545171249.5397543
2024-02-07 00:00:00.000 UTC,5bp,145348688.82146296
2025-01-26 00:00:00.000 UTC,5bp,375331044.21918565
2021-09-09 00:00:00.000 UTC,30bp,119272149.42219102
2024-07-09 00:00:00.000 UTC,30bp,33041647.829202116
2021-06-01 00:00:00.000 UTC,30bp,394641409.0131378
2024-04-02 00:00:00.000 UTC,5bp,383303860.0216013
2024-02-23 00:00:00.000 UTC,5bp,183791674.49711794
2023-03-24 00:00:00.000 UTC,30bp,27644988.582387775
2023-12-10 00:00:00.000 UTC,30bp,5081968.5518414695
2021-10-30 00:00:00.000 UTC,5bp,360307281.66634953
2022-02-18 00:00:00.000 UTC,5bp,789828998.7971662
2023-07-15 00:00:00.000 UTC,5bp,130050204.9426052
2024-05-16 00:00:00.000 UTC,30bp,7140087.766904676
2022-03-08 00:00:00.000 UTC,5bp,835717398.7072617
2021-12-30 00:00:00.000 UTC,5bp,468763286.9613717
2021-12-10 00:00:00.000 UTC,30bp,257467646.23025993
2024-11-06 00:00:00.000 UTC,30bp,65899460.92608155
2023-08-09 00:00:00.000 UTC,30bp,2735453.524698808
2022-09-05 00:00:00.000 UTC,30bp,39356858.68288796
2023-11-24 00:00:00.000 UTC,5bp,268038889.7268983
2024-12-18 00:00:00.000 UTC,5bp,532556091.0120755
2023-07-27 00:00:00.000 UTC,30bp,3575999.3619350237
2025-03-03 00:00:00.000 UTC,30bp,21233536.926647723
2021-11-22 00:00:00.000 UTC,30bp,94670964.03398752
2023-08-07 00:00:00.000 UTC,30bp,6325415.322514224
2021-06-06 00:00:00.000 UTC,30bp,178944039.9230566
2021-06-13 00:00:00.000 UTC,30bp,193443604.34369338
2022-09-10 00:00:00.000 UTC,30bp,40560736.99969298
2023-11-11 00:00:00.000 UTC,5bp,289200931.874983
2023-11-04 00:00:00.000 UTC,5bp,113374150.39699543
2023-11-27 00:00:00.000 UTC,30bp,10700806.918062314
2023-03-04 00:00:00.000 UTC,30bp,4620922.965210401
2021-08-07 00:00:00.000 UTC,30bp,338354899.39791787
2023-01-22 00:00:00.000 UTC,5bp,376747748.3337589
2023-01-16 00:00:00.000 UTC,5bp,569564742.4340055
2024-05-03 00:00:00.000 UTC,30bp,21883960.094947036
2023-06-18 00:00:00.000 UTC,30bp,3673004.680218412
2022-01-25 00:00:00.000 UTC,5bp,929069636.9896557
2022-05-04 00:00:00.000 UTC,30bp,57338279.12311317
2021-11-06 00:00:00.000 UTC,5bp,302336679.4446527
2022-04-29 00:00:00.000 UTC,30bp,43996573.25771596
2022-06-15 00:00:00.000 UTC,30bp,369667390.36632824
2022-06-02 00:00:00.000 UTC,30bp,50147763.15414953
2024-06-27 00:00:00.000 UTC,5bp,305080046.97163105
2023-11-17 00:00:00.000 UTC,5bp,411971500.09186995
2022-11-07 00:00:00.000 UTC,30bp,42473343.880261175
2024-01-30 00:00:00.000 UTC,30bp,10120529.479888225
2021-11-27 00:00:00.000 UTC,30bp,46714769.45427897
2022-08-13 00:00:00.000 UTC,5bp,507262471.08352816
2021-06-26 00:00:00.000 UTC,5bp,220425182.3443696
2024-06-14 00:00:00.000 UTC,30bp,34193721.235148184
2022-11-15 00:00:00.000 UTC,5bp,517761617.1711117
2022-11-02 00:00:00.000 UTC,30bp,93593206.80254975
2022-03-02 00:00:00.000 UTC,30bp,115201178.92464697
2023-06-06 00:00:00.000 UTC,5bp,333816406.9691755
2021-07-25 00:00:00.000 UTC,5bp,270855867.46658117
2021-09-14 00:00:00.000 UTC,30bp,82007314.81268167
2022-08-23 00:00:00.000 UTC,30bp,77772007.54198897
2024-07-17 00:00:00.000 UTC,30bp,25592357.23665642
2022-06-23 00:00:00.000 UTC,5bp,373099670.47726035
2023-05-08 00:00:00.000 UTC,5bp,343094833.5797194
2024-03-12 00:00:00.000 UTC,5bp,522952199.19000065
2024-09-09 00:00:00.000 UTC,30bp,4040338.9827837325
2024-09-30 00:00:00.000 UTC,30bp,4248219.952071203
2023-01-21 00:00:00.000 UTC,5bp,471128186.15670156
2023-01-09 00:00:00.000 UTC,5bp,418511279.8805548
2024-05-21 00:00:00.000 UTC,30bp,88927902.40366158
2022-03-15 00:00:00.000 UTC,30bp,65166621.37022937
2022-01-20 00:00:00.000 UTC,5bp,810575703.4646955
2023-09-15 00:00:00.000 UTC,5bp,150849604.477011
2024-10-18 00:00:00.000 UTC,30bp,14953538.623171825
2022-07-31 00:00:00.000 UTC,5bp,434592659.6387482
2021-06-18 00:00:00.000 UTC,30bp,181702554.297291
2021-06-19 00:00:00.000 UTC,30bp,153889641.42752245
2023-10-10 00:00:00.000 UTC,5bp,148874503.46440527
2023-10-18 00:00:00.000 UTC,5bp,226958562.1688196
2022-09-18 00:00:00.000 UTC,5bp,244839931.1693233
2023-04-14 00:00:00.000 UTC,5bp,551674561.6756922
2021-08-20 00:00:00.000 UTC,5bp,376804486.7329949
2022-12-01 00:00:00.000 UTC,5bp,282029146.43979895
2024-01-18 00:00:00.000 UTC,5bp,171899704.66630748
2021-10-24 00:00:00.000 UTC,5bp,421418500.68809533
2022-03-07 00:00:00.000 UTC,30bp,112155597.14478222
2025-03-08 00:00:00.000 UTC,30bp,22784811.502588764
